course_code,fullname,shortname,idnumber,category_code,board_code,school_code,medium_code,grade_code,stream_code,subject_code,subject_name,academic_year,format,numsections,visible,groupmode,groupmodeforce,summary
GVS-GGOV-GUJ-STD12-SCI-HPE-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Science - Health and Physical Education - 2027-2028,GVS-GGOV-GUJ-12-SCI-HPE-27,GVS-GGOV-GUJ-STD12-SCI-HPE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_SCI,GGOV,GVS,GUJ,STD12,SCI,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Science - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-ENG-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - English - 2027-2028,GVS-GGOV-GUJ-12-COM-ENG-27,GVS-GGOV-GUJ-STD12-COM-ENG-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - English - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-GUJ-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Gujarati - 2027-2028,GVS-GGOV-GUJ-12-COM-GUJ-27,GVS-GGOV-GUJ-STD12-COM-GUJ-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-HIN-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Hindi - 2027-2028,GVS-GGOV-GUJ-12-COM-HIN-27,GVS-GGOV-GUJ-STD12-COM-HIN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Hindi - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-ACC-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Accountancy - 2027-2028,GVS-GGOV-GUJ-12-COM-ACC-27,GVS-GGOV-GUJ-STD12-COM-ACC-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,ACC,Accountancy,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Accountancy - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-BST-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Business Studies - 2027-2028,GVS-GGOV-GUJ-12-COM-BST-27,GVS-GGOV-GUJ-STD12-COM-BST-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,BST,Business Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Business Studies - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-BADMIN-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Business Administration / Management - 2027-2028,GVS-GGOV-GUJ-12-COM-BADMIN-27,GVS-GGOV-GUJ-STD12-COM-BADMIN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,BADMIN,Business Administration / Management,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Business Administration / Management - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-ECO-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Economics - 2027-2028,GVS-GGOV-GUJ-12-COM-ECO-27,GVS-GGOV-GUJ-STD12-COM-ECO-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,ECO,Economics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Economics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-STAT-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Statistics - 2027-2028,GVS-GGOV-GUJ-12-COM-STAT-27,GVS-GGOV-GUJ-STD12-COM-STAT-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,STAT,Statistics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Statistics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-MATH-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Mathematics - 2027-2028,GVS-GGOV-GUJ-12-COM-MATH-27,GVS-GGOV-GUJ-STD12-COM-MATH-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-AMATH-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Applied Mathematics - 2027-2028,GVS-GGOV-GUJ-12-COM-AMATH-27,GVS-GGOV-GUJ-STD12-COM-AMATH-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,AMATH,Applied Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Applied Mathematics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-IP-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Informatics Practices - 2027-2028,GVS-GGOV-GUJ-12-COM-IP-27,GVS-GGOV-GUJ-STD12-COM-IP-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,IP,Informatics Practices,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Informatics Practices - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-ENT-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Entrepreneurship - 2027-2028,GVS-GGOV-GUJ-12-COM-ENT-27,GVS-GGOV-GUJ-STD12-COM-ENT-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,ENT,Entrepreneurship,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Entrepreneurship - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-COM-HPE-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Health and Physical Education - 2027-2028,GVS-GGOV-GUJ-12-COM-HPE-27,GVS-GGOV-GUJ-STD12-COM-HPE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_COM,GGOV,GVS,GUJ,STD12,COM,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Commerce - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-ENG-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - English - 2027-2028,GVS-GGOV-GUJ-12-ARTS-ENG-27,GVS-GGOV-GUJ-STD12-ARTS-ENG-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - English - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-GUJ-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Gujarati - 2027-2028,GVS-GGOV-GUJ-12-ARTS-GUJ-27,GVS-GGOV-GUJ-STD12-ARTS-GUJ-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-HIN-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Hindi - 2027-2028,GVS-GGOV-GUJ-12-ARTS-HIN-27,GVS-GGOV-GUJ-STD12-ARTS-HIN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Hindi - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-HIST-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - History - 2027-2028,GVS-GGOV-GUJ-12-ARTS-HIST-27,GVS-GGOV-GUJ-STD12-ARTS-HIST-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,HIST,History,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - History - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-GEO-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Geography - 2027-2028,GVS-GGOV-GUJ-12-ARTS-GEO-27,GVS-GGOV-GUJ-STD12-ARTS-GEO-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,GEO,Geography,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Geography - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-POLSCI-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Political Science - 2027-2028,GVS-GGOV-GUJ-12-ARTS-POLSCI-27,GVS-GGOV-GUJ-STD12-ARTS-POLSCI-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,POLSCI,Political Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Political Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-SOC-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Sociology - 2027-2028,GVS-GGOV-GUJ-12-ARTS-SOC-27,GVS-GGOV-GUJ-STD12-ARTS-SOC-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,SOC,Sociology,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Sociology - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-PSY-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Psychology - 2027-2028,GVS-GGOV-GUJ-12-ARTS-PSY-27,GVS-GGOV-GUJ-STD12-ARTS-PSY-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,PSY,Psychology,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Psychology - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-ECO-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Economics - 2027-2028,GVS-GGOV-GUJ-12-ARTS-ECO-27,GVS-GGOV-GUJ-STD12-ARTS-ECO-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,ECO,Economics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Economics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-PHIL-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Philosophy - 2027-2028,GVS-GGOV-GUJ-12-ARTS-PHIL-27,GVS-GGOV-GUJ-STD12-ARTS-PHIL-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,PHIL,Philosophy,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Philosophy - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-HOMESCI-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Home Science - 2027-2028,GVS-GGOV-GUJ-12-ARTS-HOMESCI-27,GVS-GGOV-GUJ-STD12-ARTS-HOMESCI-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,HOMESCI,Home Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Home Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-LEGAL-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Legal Studies - 2027-2028,GVS-GGOV-GUJ-12-ARTS-LEGAL-27,GVS-GGOV-GUJ-STD12-ARTS-LEGAL-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,LEGAL,Legal Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Legal Studies - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-FINEART-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Fine Arts / Painting - 2027-2028,GVS-GGOV-GUJ-12-ARTS-FINEART-27,GVS-GGOV-GUJ-STD12-ARTS-FINEART-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,FINEART,Fine Arts / Painting,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Fine Arts / Painting - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-MUSIC-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Music - 2027-2028,GVS-GGOV-GUJ-12-ARTS-MUSIC-27,GVS-GGOV-GUJ-STD12-ARTS-MUSIC-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,MUSIC,Music,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Music - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-DANCE-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Dance - 2027-2028,GVS-GGOV-GUJ-12-ARTS-DANCE-27,GVS-GGOV-GUJ-STD12-ARTS-DANCE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,DANCE,Dance,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Dance - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-ARTS-HPE-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Health and Physical Education - 2027-2028,GVS-GGOV-GUJ-12-ARTS-HPE-27,GVS-GGOV-GUJ-STD12-ARTS-HPE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_ARTS,GGOV,GVS,GUJ,STD12,ARTS,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Arts / Humanities - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-ENG-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - English - 2027-2028,GVS-GGOV-GUJ-12-VOC-ENG-27,GVS-GGOV-GUJ-STD12-VOC-ENG-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - English - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-GUJ-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Gujarati - 2027-2028,GVS-GGOV-GUJ-12-VOC-GUJ-27,GVS-GGOV-GUJ-STD12-VOC-GUJ-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-HIN-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Hindi - 2027-2028,GVS-GGOV-GUJ-12-VOC-HIN-27,GVS-GGOV-GUJ-STD12-VOC-HIN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Hindi - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-ITITES-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Information Technology / IT-ITES - 2027-2028,GVS-GGOV-GUJ-12-VOC-ITITES-27,GVS-GGOV-GUJ-STD12-VOC-ITITES-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,ITITES,Information Technology / IT-ITES,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Information Technology / IT-ITES - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-RETAIL-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Retail - 2027-2028,GVS-GGOV-GUJ-12-VOC-RETAIL-27,GVS-GGOV-GUJ-STD12-VOC-RETAIL-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,RETAIL,Retail,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Retail - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-HEALTHCARE-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Healthcare - 2027-2028,GVS-GGOV-GUJ-12-VOC-HEALTHCARE-27,GVS-GGOV-GUJ-STD12-VOC-HEALTHCARE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,HEALTHCARE,Healthcare,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Healthcare - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-TOURISM-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Tourism and Hospitality - 2027-2028,GVS-GGOV-GUJ-12-VOC-TOURISM-27,GVS-GGOV-GUJ-STD12-VOC-TOURISM-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,TOURISM,Tourism and Hospitality,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Tourism and Hospitality - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-AGRI-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Agriculture - 2027-2028,GVS-GGOV-GUJ-12-VOC-AGRI-27,GVS-GGOV-GUJ-STD12-VOC-AGRI-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,AGRI,Agriculture,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Agriculture - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-BANKING-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Banking and Insurance - 2027-2028,GVS-GGOV-GUJ-12-VOC-BANKING-27,GVS-GGOV-GUJ-STD12-VOC-BANKING-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,BANKING,Banking and Insurance,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Banking and Insurance - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-AUTO-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Automotive - 2027-2028,GVS-GGOV-GUJ-12-VOC-AUTO-27,GVS-GGOV-GUJ-STD12-VOC-AUTO-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,AUTO,Automotive,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Automotive - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-ELECT-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Electronics and Hardware - 2027-2028,GVS-GGOV-GUJ-12-VOC-ELECT-27,GVS-GGOV-GUJ-STD12-VOC-ELECT-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,ELECT,Electronics and Hardware,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Electronics and Hardware - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-BEAUTY-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Beauty and Wellness - 2027-2028,GVS-GGOV-GUJ-12-VOC-BEAUTY-27,GVS-GGOV-GUJ-STD12-VOC-BEAUTY-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,BEAUTY,Beauty and Wellness,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Beauty and Wellness - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD12-VOC-HPE-2027,Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Health and Physical Education - 2027-2028,GVS-GGOV-GUJ-12-VOC-HPE-27,GVS-GGOV-GUJ-STD12-VOC-HPE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD12_VOC,GGOV,GVS,GUJ,STD12,VOC,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 12 - Vocational - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-ENG-NUR-GEN-FLIT-2027,Green Valley School - GGOV - English Medium - Nursery - General - Foundational Literacy - 2027-2028,GVS-GGOV-ENG-NUR-GEN-FLIT-27,GVS-GGOV-ENG-NUR-GEN-FLIT-2027,GVS_TRUST_GGOV_GVS_ENG_NUR_GEN,GGOV,GVS,ENG,NUR,GEN,FLIT,Foundational Literacy,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - English Medium - Nursery - General - Foundational Literacy - 2027-2028. Division groups are created inside the course.
GVS-GGOV-ENG-NUR-GEN-FNUM-2027,Green Valley School - GGOV - English Medium - Nursery - General - Foundational Numeracy - 2027-2028,GVS-GGOV-ENG-NUR-GEN-FNUM-27,GVS-GGOV-ENG-NUR-GEN-FNUM-2027,GVS_TRUST_GGOV_GVS_ENG_NUR_GEN,GGOV,GVS,ENG,NUR,GEN,FNUM,Foundational Numeracy,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - English Medium - Nursery - General - Foundational Numeracy - 2027-2028. Division groups are created inside the course.
GVS-GGOV-ENG-NUR-GEN-RHYM-2027,Green Valley School - GGOV - English Medium - Nursery - General - Rhymes and Stories - 2027-2028,GVS-GGOV-ENG-NUR-GEN-RHYM-27,GVS-GGOV-ENG-NUR-GEN-RHYM-2027,GVS_TRUST_GGOV_GVS_ENG_NUR_GEN,GGOV,GVS,ENG,NUR,GEN,RHYM,Rhymes and Stories,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - English Medium - Nursery - General - Rhymes and Stories - 2027-2028. Division groups are created inside the course.
GVS-GGOV-ENG-NUR-GEN-PLAY-2027,Green Valley School - GGOV - English Medium - Nursery - General - Play and Activity - 2027-2028,GVS-GGOV-ENG-NUR-GEN-PLAY-27,GVS-GGOV-ENG-NUR-GEN-PLAY-2027,GVS_TRUST_GGOV_GVS_ENG_NUR_GEN,GGOV,GVS,ENG,NUR,GEN,PLAY,Play and Activity,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - English Medium - Nursery - General - Play and Activity - 2027-2028. Division groups are created inside the course.
GVS-GGOV-ENG-NUR-GEN-ARTC-2027,Green Valley School - GGOV - English Medium - Nursery - General - Art and Craft - 2027-2028,GVS-GGOV-ENG-NUR-GEN-ARTC-27,GVS-GGOV-ENG-NUR-GEN-ARTC-2027,GVS_TRUST_GGOV_GVS_ENG_NUR_GEN,GGOV,GVS,ENG,NUR,GEN,ARTC,Art and Craft,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - English Medium - Nursery - General - Art and Craft - 2027-2028. Division groups are created inside the course.
GVS-GGOV-ENG-NUR-GEN-HEALTH-2027,Green Valley School - GGOV - English Medium - Nursery - General - Health and Hygiene - 2027-2028,GVS-GGOV-ENG-NUR-GEN-HEALTH-27,GVS-GGOV-ENG-NUR-GEN-HEALTH-2027,GVS_TRUST_GGOV_GVS_ENG_NUR_GEN,GGOV,GVS,ENG,NUR,GEN,HEALTH,Health and Hygiene,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - English Medium - Nursery - General - Health and Hygiene - 2027-2028. Division groups are created inside the course.
