parent_username,student_username,relationship,role_shortname,allow_grade_view,allow_activity_report_view,notes
dps.par.01012,dps.stu.01125,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01013,dps.stu.01126,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01014,dps.stu.01127,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01015,dps.stu.01128,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01016,dps.stu.01129,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01017,dps.stu.01130,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01018,dps.stu.01131,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01018,dps.stu.01132,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01019,dps.stu.01133,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01020,dps.stu.01134,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01021,dps.stu.01135,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01022,dps.stu.01136,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01023,dps.stu.01137,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01024,dps.stu.01138,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01025,dps.stu.01139,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01026,dps.stu.01140,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01027,dps.stu.01141,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01027,dps.stu.01142,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01028,dps.stu.01143,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01029,dps.stu.01144,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01030,dps.stu.01145,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01031,dps.stu.01146,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01032,dps.stu.01147,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01033,dps.stu.01148,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01034,dps.stu.01149,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01035,dps.stu.01150,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01036,dps.stu.01151,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01036,dps.stu.01152,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01037,dps.stu.01153,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01038,dps.stu.01154,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01039,dps.stu.01155,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01040,dps.stu.01156,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01041,dps.stu.01157,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01042,dps.stu.01158,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01043,dps.stu.01159,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01044,dps.stu.01160,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01045,dps.stu.01161,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01045,dps.stu.01162,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01046,dps.stu.01163,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01047,dps.stu.01164,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01048,dps.stu.01165,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01049,dps.stu.01166,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01050,dps.stu.01167,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01051,dps.stu.01168,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01052,dps.stu.01169,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01053,dps.stu.01170,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01054,dps.stu.01171,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01054,dps.stu.01172,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01055,dps.stu.01173,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01056,dps.stu.01174,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01057,dps.stu.01175,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01058,dps.stu.01176,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01059,dps.stu.01177,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01060,dps.stu.01178,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01061,dps.stu.01179,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01062,dps.stu.01180,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01063,dps.stu.01181,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01063,dps.stu.01182,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01064,dps.stu.01183,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01065,dps.stu.01184,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01066,dps.stu.01185,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01067,dps.stu.01186,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01068,dps.stu.01187,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01069,dps.stu.01188,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01070,dps.stu.01189,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01071,dps.stu.01190,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01072,dps.stu.01191,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01072,dps.stu.01192,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01073,dps.stu.01193,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01074,dps.stu.01194,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01075,dps.stu.01195,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01076,dps.stu.01196,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01077,dps.stu.01197,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01078,dps.stu.01198,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01079,dps.stu.01199,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01080,dps.stu.01200,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01081,dps.stu.01201,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01081,dps.stu.01202,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01082,dps.stu.01203,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01083,dps.stu.01204,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01084,dps.stu.01205,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01085,dps.stu.01206,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01086,dps.stu.01207,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01087,dps.stu.01208,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01088,dps.stu.01209,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01089,dps.stu.01210,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01090,dps.stu.01211,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01090,dps.stu.01212,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01091,dps.stu.01213,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01092,dps.stu.01214,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01093,dps.stu.01215,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01094,dps.stu.01216,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01095,dps.stu.01217,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01096,dps.stu.01218,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01097,dps.stu.01219,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01098,dps.stu.01220,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01099,dps.stu.01221,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01099,dps.stu.01222,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01100,dps.stu.01223,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01101,dps.stu.01224,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01102,dps.stu.01225,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01103,dps.stu.01226,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01104,dps.stu.01227,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01105,dps.stu.01228,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01106,dps.stu.01229,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01107,dps.stu.01230,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01108,dps.stu.01231,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01108,dps.stu.01232,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01109,dps.stu.01233,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01110,dps.stu.01234,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01111,dps.stu.01235,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01112,dps.stu.01236,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01113,dps.stu.01237,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01114,dps.stu.01238,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01115,dps.stu.01239,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01116,dps.stu.01240,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01117,dps.stu.01241,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01117,dps.stu.01242,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01118,dps.stu.01243,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01119,dps.stu.01244,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01120,dps.stu.01245,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01121,dps.stu.01246,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01122,dps.stu.01247,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01123,dps.stu.01248,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01124,dps.stu.01249,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01125,dps.stu.01250,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01126,dps.stu.01251,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01126,dps.stu.01252,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01127,dps.stu.01253,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01128,dps.stu.01254,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01129,dps.stu.01255,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01130,dps.stu.01256,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01131,dps.stu.01257,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01132,dps.stu.01258,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01133,dps.stu.01259,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01134,dps.stu.01260,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01135,dps.stu.01261,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01135,dps.stu.01262,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01136,dps.stu.01263,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01137,dps.stu.01264,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01138,dps.stu.01265,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01139,dps.stu.01266,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01140,dps.stu.01267,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01141,dps.stu.01268,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01142,dps.stu.01269,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01143,dps.stu.01270,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01144,dps.stu.01271,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01144,dps.stu.01272,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01145,dps.stu.01273,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01146,dps.stu.01274,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01147,dps.stu.01275,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01148,dps.stu.01276,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01149,dps.stu.01277,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01150,dps.stu.01278,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01151,dps.stu.01279,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01152,dps.stu.01280,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01153,dps.stu.01281,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01153,dps.stu.01282,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01154,dps.stu.01283,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01155,dps.stu.01284,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01156,dps.stu.01285,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01157,dps.stu.01286,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01158,dps.stu.01287,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01159,dps.stu.01288,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01160,dps.stu.01289,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01161,dps.stu.01290,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01162,dps.stu.01291,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01162,dps.stu.01292,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.01163,dps.stu.01293,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01164,dps.stu.01294,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01165,dps.stu.01295,Parent,parent,1,1,Single-student parent for local testing.
dps.par.01166,dps.stu.01296,Parent,parent,1,1,Single-student parent for local testing.
