academic_year,course_code,course_shortname,certificate_enabled,credential_type,certificate_policy_code,requires_plugin,issue_condition,min_completion_percent,min_grade_percent,expiry_enabled,expiry_months,visible_to_student,certificate_template_code,certificate_template_name,certificate_activity_type,certificate_activity_key,certificate_activity_name,certificate_section_number,certificate_section_name,certificate_download_mode,certificate_verification_enabled,certificate_email_students,certificate_required_minutes,certificate_unlock_activity_key,certificate_filename_pattern,certificate_brand_primary,certificate_brand_accent,certificate_brand_highlight,school_name,board_name,principal_name,medium_code,medium_name,grade_code,grade_name,stream_code,subject_code,subject_name,notes
2026-2027,DPS-GSEB-GUJ-STD11_ART-ART-ENG-2026,DPS-GSEB-GUJ-STD11_ART-ART-ENG-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD11_ART,Standard 11 (Arts),ART,ENG,English,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD11_ART-ART-PE-2026,DPS-GSEB-GUJ-STD11_ART-ART-PE-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD11_ART,Standard 11 (Arts),ART,PE,Physical Education,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD11_ART-ART-APP_MATH-2026,DPS-GSEB-GUJ-STD11_ART-ART-APP_MATH-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD11_ART,Standard 11 (Arts),ART,APP_MATH,Applied Mathematics,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD11_ART-ART-IP-2026,DPS-GSEB-GUJ-STD11_ART-ART-IP-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD11_ART,Standard 11 (Arts),ART,IP,Informatics Practices,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD11_ART-ART-HIS-2026,DPS-GSEB-GUJ-STD11_ART-ART-HIS-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD11_ART,Standard 11 (Arts),ART,HIS,History,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD11_ART-ART-GEO-2026,DPS-GSEB-GUJ-STD11_ART-ART-GEO-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD11_ART,Standard 11 (Arts),ART,GEO,Geography,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD11_ART-ART-POL-2026,DPS-GSEB-GUJ-STD11_ART-ART-POL-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD11_ART,Standard 11 (Arts),ART,POL,Political Science,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD11_ART-ART-PSY-2026,DPS-GSEB-GUJ-STD11_ART-ART-PSY-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD11_ART,Standard 11 (Arts),ART,PSY,Psychology,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD11_ART-ART-SOC-2026,DPS-GSEB-GUJ-STD11_ART-ART-SOC-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD11_ART,Standard 11 (Arts),ART,SOC,Sociology,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_SCI-SCI-ENG-2026,DPS-GSEB-GUJ-STD12_SCI-SCI-ENG-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_SCI,Standard 12 (Science),SCI,ENG,English,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_SCI-SCI-PE-2026,DPS-GSEB-GUJ-STD12_SCI-SCI-PE-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_SCI,Standard 12 (Science),SCI,PE,Physical Education,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_SCI-SCI-PHY-2026,DPS-GSEB-GUJ-STD12_SCI-SCI-PHY-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_SCI,Standard 12 (Science),SCI,PHY,Physics,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_SCI-SCI-CHE-2026,DPS-GSEB-GUJ-STD12_SCI-SCI-CHE-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_SCI,Standard 12 (Science),SCI,CHE,Chemistry,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_SCI-SCI-BIO-2026,DPS-GSEB-GUJ-STD12_SCI-SCI-BIO-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_SCI,Standard 12 (Science),SCI,BIO,Biology,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_SCI-SCI-MATH_ADV-2026,DPS-GSEB-GUJ-STD12_SCI-SCI-MATH_ADV-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_SCI,Standard 12 (Science),SCI,MATH_ADV,Advanced Mathematics,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_SCI-SCI-IP-2026,DPS-GSEB-GUJ-STD12_SCI-SCI-IP-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_SCI,Standard 12 (Science),SCI,IP,Informatics Practices,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_COM-COM-ENG-2026,DPS-GSEB-GUJ-STD12_COM-COM-ENG-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_COM,Standard 12 (Commerce),COM,ENG,English,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_COM-COM-PE-2026,DPS-GSEB-GUJ-STD12_COM-COM-PE-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_COM,Standard 12 (Commerce),COM,PE,Physical Education,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_COM-COM-MATH_ADV-2026,DPS-GSEB-GUJ-STD12_COM-COM-MATH_ADV-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_COM,Standard 12 (Commerce),COM,MATH_ADV,Advanced Mathematics,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_COM-COM-APP_MATH-2026,DPS-GSEB-GUJ-STD12_COM-COM-APP_MATH-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_COM,Standard 12 (Commerce),COM,APP_MATH,Applied Mathematics,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_COM-COM-IP-2026,DPS-GSEB-GUJ-STD12_COM-COM-IP-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_COM,Standard 12 (Commerce),COM,IP,Informatics Practices,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_COM-COM-ACC-2026,DPS-GSEB-GUJ-STD12_COM-COM-ACC-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_COM,Standard 12 (Commerce),COM,ACC,Accountancy,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_COM-COM-BST-2026,DPS-GSEB-GUJ-STD12_COM-COM-BST-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_COM,Standard 12 (Commerce),COM,BST,Business Studies,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_COM-COM-ECO-2026,DPS-GSEB-GUJ-STD12_COM-COM-ECO-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_COM,Standard 12 (Commerce),COM,ECO,Economics,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_COM-COM-ENT-2026,DPS-GSEB-GUJ-STD12_COM-COM-ENT-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_COM,Standard 12 (Commerce),COM,ENT,Entrepreneurship,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_ART-ART-ENG-2026,DPS-GSEB-GUJ-STD12_ART-ART-ENG-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_ART,Standard 12 (Arts),ART,ENG,English,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_ART-ART-PE-2026,DPS-GSEB-GUJ-STD12_ART-ART-PE-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_ART,Standard 12 (Arts),ART,PE,Physical Education,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
2026-2027,DPS-GSEB-GUJ-STD12_ART-ART-APP_MATH-2026,DPS-GSEB-GUJ-STD12_ART-ART-APP_MATH-26,1,certificate,HIGHER_SECONDARY_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,GUJ,Gujarati Medium,STD12_ART,Standard 12 (Arts),ART,APP_MATH,Applied Mathematics,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for every course."
