username,cohort_code,role
dps.stu.01865,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01866,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01867,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01868,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01869,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01870,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01871,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01872,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01873,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01874,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01875,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01876,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01877,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01878,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01879,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01880,DPS-2026-GSEB-GUJ-STD06-GEN-B,student
dps.stu.01881,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01882,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01883,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01884,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01885,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01886,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01887,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01888,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01889,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01890,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01891,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01892,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01893,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01894,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01895,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01896,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01897,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01898,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01899,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01900,DPS-2026-GSEB-ENG-STD06-GEN-B,student
dps.stu.01901,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01902,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01903,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01904,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01905,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01906,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01907,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01908,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01909,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01910,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01911,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01912,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01913,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01914,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01915,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01916,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01917,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01918,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01919,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01920,DPS-2026-GSEB-HIN-STD06-GEN-B,student
dps.stu.01921,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01922,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01923,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01924,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01925,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01926,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01927,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01928,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01929,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01930,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01931,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01932,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01933,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01934,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01935,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01936,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01937,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01938,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01939,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01940,DPS-2026-GSEB-GUJ-STD06-GEN-C,student
dps.stu.01941,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01942,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01943,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01944,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01945,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01946,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01947,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01948,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01949,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01950,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01951,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01952,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01953,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01954,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01955,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01956,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01957,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01958,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01959,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01960,DPS-2026-GSEB-ENG-STD06-GEN-C,student
dps.stu.01961,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01962,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01963,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01964,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01965,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01966,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01967,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01968,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01969,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01970,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01971,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01972,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01973,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01974,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01975,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01976,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01977,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01978,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01979,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01980,DPS-2026-GSEB-HIN-STD06-GEN-C,student
dps.stu.01981,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01982,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01983,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01984,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01985,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01986,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01987,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01988,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01989,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01990,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01991,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01992,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01993,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01994,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01995,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01996,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01997,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01998,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.01999,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.02000,DPS-2026-GSEB-GUJ-STD06-GEN-D,student
dps.stu.02001,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02002,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02003,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02004,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02005,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02006,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02007,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02008,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02009,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02010,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02011,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02012,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02013,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02014,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02015,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02016,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02017,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02018,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02019,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02020,DPS-2026-GSEB-ENG-STD06-GEN-D,student
dps.stu.02021,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02022,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02023,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02024,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02025,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02026,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02027,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02028,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02029,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02030,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02031,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02032,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02033,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02034,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02035,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02036,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02037,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02038,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02039,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02040,DPS-2026-GSEB-HIN-STD06-GEN-D,student
dps.stu.02041,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02042,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02043,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02044,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02045,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02046,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02047,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02048,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02049,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02050,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02051,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02052,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02053,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02054,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02055,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02056,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02057,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02058,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02059,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02060,DPS-2026-GSEB-GUJ-STD06-GEN-E,student
dps.stu.02061,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02062,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02063,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02064,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02065,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02066,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02067,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02068,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02069,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02070,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02071,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02072,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02073,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02074,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02075,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02076,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02077,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02078,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02079,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02080,DPS-2026-GSEB-ENG-STD06-GEN-E,student
dps.stu.02081,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02082,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02083,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02084,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02085,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02086,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02087,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02088,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02089,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02090,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02091,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02092,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02093,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02094,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02095,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02096,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02097,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02098,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02099,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02100,DPS-2026-GSEB-HIN-STD06-GEN-E,student
dps.stu.02101,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02102,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02103,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02104,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02105,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02106,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02107,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02108,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02109,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02110,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02111,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02112,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02113,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02114,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02115,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02116,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02117,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02118,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02119,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02120,DPS-2026-GSEB-GUJ-STD06-GEN-F,student
dps.stu.02121,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02122,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02123,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02124,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02125,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02126,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02127,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02128,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02129,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02130,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02131,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02132,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02133,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02134,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02135,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02136,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02137,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02138,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02139,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02140,DPS-2026-GSEB-ENG-STD06-GEN-F,student
dps.stu.02141,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02142,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02143,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02144,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02145,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02146,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02147,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02148,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02149,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02150,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02151,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02152,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02153,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02154,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02155,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02156,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02157,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02158,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02159,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02160,DPS-2026-GSEB-HIN-STD06-GEN-F,student
dps.stu.02161,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02162,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02163,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02164,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02165,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02166,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02167,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02168,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02169,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02170,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02171,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02172,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02173,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02174,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02175,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02176,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02177,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02178,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02179,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02180,DPS-2026-GSEB-GUJ-STD07-GEN-A,student
dps.stu.02181,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02182,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02183,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02184,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02185,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02186,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02187,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02188,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02189,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02190,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02191,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02192,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02193,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02194,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02195,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02196,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02197,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02198,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02199,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02200,DPS-2026-GSEB-ENG-STD07-GEN-A,student
dps.stu.02201,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02202,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02203,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02204,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02205,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02206,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02207,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02208,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02209,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02210,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02211,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02212,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02213,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02214,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02215,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02216,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02217,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02218,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02219,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02220,DPS-2026-GSEB-HIN-STD07-GEN-A,student
dps.stu.02221,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02222,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02223,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02224,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02225,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02226,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02227,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02228,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02229,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02230,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02231,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02232,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02233,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02234,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02235,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02236,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02237,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
dps.stu.02238,DPS-2026-GSEB-GUJ-STD07-GEN-B,student
