academic_year,board_code,medium_code,grade_code,stream_code,division_code,division_name,capacity,is_active,source_rule_key,notes
2026-2027,GSEB,ENG,UNI_UG_MED_Y5,MED,C,Division C,40,1,2026-2027-GSEB-ENG-UNI_UG_MED_Y5-MED,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_MED_Y5,MED,D,Division D,40,1,2026-2027-GSEB-ENG-UNI_UG_MED_Y5-MED,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_MED_Y5,MED,E,Division E,40,1,2026-2027-GSEB-ENG-UNI_UG_MED_Y5-MED,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_MED_Y5,MED,F,Division F,40,1,2026-2027-GSEB-ENG-UNI_UG_MED_Y5-MED,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y1,DES,A,Division A,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y1-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y1,DES,B,Division B,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y1-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y1,DES,C,Division C,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y1-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y1,DES,D,Division D,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y1-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y1,DES,E,Division E,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y1-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y1,DES,F,Division F,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y1-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y2,DES,A,Division A,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y2-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y2,DES,B,Division B,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y2-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y2,DES,C,Division C,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y2-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y2,DES,D,Division D,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y2-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y2,DES,E,Division E,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y2-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y2,DES,F,Division F,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y2-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y3,DES,A,Division A,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y3-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y3,DES,B,Division B,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y3-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y3,DES,C,Division C,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y3-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y3,DES,D,Division D,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y3-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y3,DES,E,Division E,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y3-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y3,DES,F,Division F,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y3-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y4,DES,A,Division A,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y4-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y4,DES,B,Division B,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y4-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y4,DES,C,Division C,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y4-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y4,DES,D,Division D,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y4-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y4,DES,E,Division E,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y4-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_UG_UX_Y4,DES,F,Division F,40,1,2026-2027-GSEB-ENG-UNI_UG_UX_Y4-DES,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_ELEC,VOC_IND,A,Division A,40,1,2026-2027-GSEB-GUJ-ITI_ELEC-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_ELEC,VOC_IND,B,Division B,40,1,2026-2027-GSEB-GUJ-ITI_ELEC-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_ELEC,VOC_IND,C,Division C,40,1,2026-2027-GSEB-GUJ-ITI_ELEC-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_ELEC,VOC_IND,D,Division D,40,1,2026-2027-GSEB-GUJ-ITI_ELEC-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_ELEC,VOC_IND,E,Division E,40,1,2026-2027-GSEB-GUJ-ITI_ELEC-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_ELEC,VOC_IND,F,Division F,40,1,2026-2027-GSEB-GUJ-ITI_ELEC-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_FIT,VOC_IND,A,Division A,40,1,2026-2027-GSEB-GUJ-ITI_FIT-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_FIT,VOC_IND,B,Division B,40,1,2026-2027-GSEB-GUJ-ITI_FIT-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_FIT,VOC_IND,C,Division C,40,1,2026-2027-GSEB-GUJ-ITI_FIT-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_FIT,VOC_IND,D,Division D,40,1,2026-2027-GSEB-GUJ-ITI_FIT-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_FIT,VOC_IND,E,Division E,40,1,2026-2027-GSEB-GUJ-ITI_FIT-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,ITI_FIT,VOC_IND,F,Division F,40,1,2026-2027-GSEB-GUJ-ITI_FIT-VOC_IND,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_AGILE,MGT,A,Division A,40,1,2026-2027-GSEB-GUJ-LMS_CERT_AGILE-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_AGILE,MGT,B,Division B,40,1,2026-2027-GSEB-GUJ-LMS_CERT_AGILE-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_AGILE,MGT,C,Division C,40,1,2026-2027-GSEB-GUJ-LMS_CERT_AGILE-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_AGILE,MGT,D,Division D,40,1,2026-2027-GSEB-GUJ-LMS_CERT_AGILE-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_AGILE,MGT,E,Division E,40,1,2026-2027-GSEB-GUJ-LMS_CERT_AGILE-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_AGILE,MGT,F,Division F,40,1,2026-2027-GSEB-GUJ-LMS_CERT_AGILE-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CLOUD,ENG,A,Division A,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CLOUD-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CLOUD,ENG,B,Division B,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CLOUD-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CLOUD,ENG,C,Division C,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CLOUD-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CLOUD,ENG,D,Division D,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CLOUD-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CLOUD,ENG,E,Division E,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CLOUD-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CLOUD,ENG,F,Division F,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CLOUD-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CYBER,CSA,A,Division A,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CYBER-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CYBER,CSA,B,Division B,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CYBER-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CYBER,CSA,C,Division C,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CYBER-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CYBER,CSA,D,Division D,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CYBER-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CYBER,CSA,E,Division E,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CYBER-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_CYBER,CSA,F,Division F,40,1,2026-2027-GSEB-GUJ-LMS_CERT_CYBER-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DATA,AIE,A,Division A,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DATA-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DATA,AIE,B,Division B,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DATA-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DATA,AIE,C,Division C,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DATA-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DATA,AIE,D,Division D,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DATA-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DATA,AIE,E,Division E,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DATA-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DATA,AIE,F,Division F,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DATA-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DIGMKT,MKT,A,Division A,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DIGMKT-MKT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DIGMKT,MKT,B,Division B,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DIGMKT-MKT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DIGMKT,MKT,C,Division C,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DIGMKT-MKT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DIGMKT,MKT,D,Division D,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DIGMKT-MKT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DIGMKT,MKT,E,Division E,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DIGMKT-MKT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_DIGMKT,MKT,F,Division F,40,1,2026-2027-GSEB-GUJ-LMS_CERT_DIGMKT-MKT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_FSD,CSA,A,Division A,40,1,2026-2027-GSEB-GUJ-LMS_CERT_FSD-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_FSD,CSA,B,Division B,40,1,2026-2027-GSEB-GUJ-LMS_CERT_FSD-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_FSD,CSA,C,Division C,40,1,2026-2027-GSEB-GUJ-LMS_CERT_FSD-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_FSD,CSA,D,Division D,40,1,2026-2027-GSEB-GUJ-LMS_CERT_FSD-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_FSD,CSA,E,Division E,40,1,2026-2027-GSEB-GUJ-LMS_CERT_FSD-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_FSD,CSA,F,Division F,40,1,2026-2027-GSEB-GUJ-LMS_CERT_FSD-CSA,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_MLOPS,AIE,A,Division A,40,1,2026-2027-GSEB-GUJ-LMS_CERT_MLOPS-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_MLOPS,AIE,B,Division B,40,1,2026-2027-GSEB-GUJ-LMS_CERT_MLOPS-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_MLOPS,AIE,C,Division C,40,1,2026-2027-GSEB-GUJ-LMS_CERT_MLOPS-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_MLOPS,AIE,D,Division D,40,1,2026-2027-GSEB-GUJ-LMS_CERT_MLOPS-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_MLOPS,AIE,E,Division E,40,1,2026-2027-GSEB-GUJ-LMS_CERT_MLOPS-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_MLOPS,AIE,F,Division F,40,1,2026-2027-GSEB-GUJ-LMS_CERT_MLOPS-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_PM,MGT,A,Division A,40,1,2026-2027-GSEB-GUJ-LMS_CERT_PM-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_PM,MGT,B,Division B,40,1,2026-2027-GSEB-GUJ-LMS_CERT_PM-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_PM,MGT,C,Division C,40,1,2026-2027-GSEB-GUJ-LMS_CERT_PM-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_PM,MGT,D,Division D,40,1,2026-2027-GSEB-GUJ-LMS_CERT_PM-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_PM,MGT,E,Division E,40,1,2026-2027-GSEB-GUJ-LMS_CERT_PM-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_PM,MGT,F,Division F,40,1,2026-2027-GSEB-GUJ-LMS_CERT_PM-MGT,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_WEB3,EMG,A,Division A,40,1,2026-2027-GSEB-GUJ-LMS_CERT_WEB3-EMG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_WEB3,EMG,B,Division B,40,1,2026-2027-GSEB-GUJ-LMS_CERT_WEB3-EMG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_WEB3,EMG,C,Division C,40,1,2026-2027-GSEB-GUJ-LMS_CERT_WEB3-EMG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_WEB3,EMG,D,Division D,40,1,2026-2027-GSEB-GUJ-LMS_CERT_WEB3-EMG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_WEB3,EMG,E,Division E,40,1,2026-2027-GSEB-GUJ-LMS_CERT_WEB3-EMG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,LMS_CERT_WEB3,EMG,F,Division F,40,1,2026-2027-GSEB-GUJ-LMS_CERT_WEB3-EMG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_BSC_Y1,NUR,A,Division A,40,1,2026-2027-GSEB-GUJ-NUR_BSC_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_BSC_Y1,NUR,B,Division B,40,1,2026-2027-GSEB-GUJ-NUR_BSC_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_BSC_Y1,NUR,C,Division C,40,1,2026-2027-GSEB-GUJ-NUR_BSC_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_BSC_Y1,NUR,D,Division D,40,1,2026-2027-GSEB-GUJ-NUR_BSC_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_BSC_Y1,NUR,E,Division E,40,1,2026-2027-GSEB-GUJ-NUR_BSC_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_BSC_Y1,NUR,F,Division F,40,1,2026-2027-GSEB-GUJ-NUR_BSC_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y1,NUR,A,Division A,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y1,NUR,B,Division B,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y1,NUR,C,Division C,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y1,NUR,D,Division D,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y1,NUR,E,Division E,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y1,NUR,F,Division F,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y1-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y2,NUR,A,Division A,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y2-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y2,NUR,B,Division B,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y2-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y2,NUR,C,Division C,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y2-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y2,NUR,D,Division D,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y2-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y2,NUR,E,Division E,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y2-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,NUR_GNM_Y2,NUR,F,Division F,40,1,2026-2027-GSEB-GUJ-NUR_GNM_Y2-NUR,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y1,ENG,A,Division A,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y1-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y1,ENG,B,Division B,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y1-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y1,ENG,C,Division C,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y1-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y1,ENG,D,Division D,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y1-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y1,ENG,E,Division E,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y1-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y1,ENG,F,Division F,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y1-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y2,ENG,A,Division A,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y2-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y2,ENG,B,Division B,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y2-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y2,ENG,C,Division C,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y2-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y2,ENG,D,Division D,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y2-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y2,ENG,E,Division E,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y2-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y2,ENG,F,Division F,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y2-ENG,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,GUJ,POLY_CE_Y3,ENG,A,Division A,40,1,2026-2027-GSEB-GUJ-POLY_CE_Y3-ENG,Default from active division master; edit division_codes to scope this grade.
