academic_year,course_code,course_shortname,classwork_weight,practice_quiz_weight,assignment_weight,chapter_gate_weight,term_exam_weight,final_exam_weight,passing_percent
2026-2027,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-OB-2026,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-DSA-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-OS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-CN-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-SWE-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-PATH-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-OB-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-DSA-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-OS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-CN-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-SWE-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-PATH-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-OB-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-DSA-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-OS-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-CN-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-SWE-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-PATH-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-OB-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-DSA-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-OS-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-CN-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-SWE-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-PATH-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-OB-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-DSA-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-OS-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-CN-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-SWE-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-PATH-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-OB-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_BHM_Y1-HOS-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-DSA-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-DBMS-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-OS-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-CN-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-AI_ML-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-SWE-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-OB-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y1-CSA-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y2-CSA-DSA-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y2-CSA-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_PG_MCA_Y2-CSA-DBMS-2026,DPS-GSEB-GUJ-UNI_PG_MCA_Y2-CSA-DBMS-26,20,20,25,15,20,20,40
