board_code,medium_code,grade_code,stream_code,subject_code,subject_name,subject_category,is_compulsory,is_elective,display_order,source_note
GSEB,GUJ,UNI_UG_BHM_Y1,HOS,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_BHM_Y1,HOS,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_BHM_Y1,HOS,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_BHM_Y1,HOS,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_BHM_Y1,HOS,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_BHM_Y1,HOS,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_BHM_Y1,HOS,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_BHM_Y1,HOS,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_BHM_Y1,HOS,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_PG_MCA_Y1,CSA,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_PG_MCA_Y1,CSA,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_PG_MCA_Y1,CSA,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_PG_MCA_Y1,CSA,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_PG_MCA_Y1,CSA,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_PG_MCA_Y1,CSA,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_PG_MCA_Y1,CSA,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_PG_MCA_Y1,CSA,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_PG_MCA_Y1,CSA,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_PG_MCA_Y2,CSA,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_PG_MCA_Y2,CSA,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_PG_MCA_Y2,CSA,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_PG_MCA_Y2,CSA,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_PG_MCA_Y2,CSA,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_PG_MCA_Y2,CSA,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_PG_MCA_Y2,CSA,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_PG_MCA_Y2,CSA,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_PG_MCA_Y2,CSA,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_PG_MARCH_Y1,ARC,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_PG_MPT_Y1,AHS,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_PG_MPT_Y1,AHS,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_PG_MPT_Y1,AHS,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_PG_MPT_Y1,AHS,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_PG_MPT_Y1,AHS,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_PG_MPT_Y1,AHS,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_PG_MPT_Y1,AHS,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_PG_MPT_Y1,AHS,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_PG_MPT_Y1,AHS,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_PG_MSW_Y1,ART,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_PG_MSW_Y1,ART,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_PG_MSW_Y1,ART,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_PG_MSW_Y1,ART,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_PG_MSW_Y1,ART,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_PG_MSW_Y1,ART,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_PG_MSW_Y1,ART,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_PG_MSW_Y1,ART,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_PG_MSW_Y1,ART,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_PG_MFA_Y1,ART,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_PG_MFA_Y1,ART,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_PG_MFA_Y1,ART,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_PG_MFA_Y1,ART,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_PG_MFA_Y1,ART,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_PG_MFA_Y1,ART,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_PG_MFA_Y1,ART,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_PG_MFA_Y1,ART,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_PG_MFA_Y1,ART,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_PG_MCOM_Y1,PRO_FIN,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,LMS_CERT_FSD,CSA,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,LMS_CERT_FSD,CSA,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,GUJ,LMS_CERT_DATA,AIE,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,LMS_CERT_DATA,AIE,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,GUJ,LMS_CERT_CLOUD,ENG,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,LMS_CERT_CLOUD,ENG,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,GUJ,LMS_CERT_MLOPS,AIE,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,LMS_CERT_MLOPS,AIE,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,GUJ,LMS_CERT_PM,MGT,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,LMS_CERT_PM,MGT,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,GUJ,LMS_CERT_AGILE,MGT,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,LMS_CERT_AGILE,MGT,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,GUJ,LMS_CERT_CYBER,CSA,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,LMS_CERT_CYBER,CSA,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,GUJ,LMS_CERT_WEB3,EMG,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,LMS_CERT_WEB3,EMG,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,GUJ,LMS_CERT_DIGMKT,MKT,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,LMS_CERT_DIGMKT,MKT,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,ENG,PRE01,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,PRE01,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,PRE01,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,PRE02,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,PRE02,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,PRE02,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,PRE03,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,PRE03,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,PRE03,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,PRE04,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,PRE04,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,PRE04,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD01,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD01,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD01,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD01,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD01,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD01,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD01,GEN,EVS,Environmental Studies,Core,1,0,7,
GSEB,ENG,STD01,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD01,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD01,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD02,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD02,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD02,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD02,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD02,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD02,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD02,GEN,EVS,Environmental Studies,Core,1,0,7,
GSEB,ENG,STD02,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD02,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD02,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD03,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD03,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD03,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD03,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD03,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD03,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD03,GEN,EVS,Environmental Studies,Core,1,0,7,
GSEB,ENG,STD03,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD03,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD03,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD04,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD04,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD04,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD04,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD04,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD04,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD04,GEN,EVS,Environmental Studies,Core,1,0,7,
GSEB,ENG,STD04,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD04,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD04,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD05,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD05,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD05,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD05,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD05,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD05,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD05,GEN,EVS,Environmental Studies,Core,1,0,7,
GSEB,ENG,STD05,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD05,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD05,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD06,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD06,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD06,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD06,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD06,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD06,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD06,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD06,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD06,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD07,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD07,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD07,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD07,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD07,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD07,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD07,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD07,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD07,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD08,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD08,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD08,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD08,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD08,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD08,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD08,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD08,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD08,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD09,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD09,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD09,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD09,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD09,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD09,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD09,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD09,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD09,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD10,GEN,ENG,English,Language,1,0,1,
GSEB,ENG,STD10,GEN,HIN,Hindi,Language,1,0,2,
GSEB,ENG,STD10,GEN,REG_LANG,Regional Language,Language,1,0,3,
GSEB,ENG,STD10,GEN,MATH,Mathematics,Core,1,0,4,
GSEB,ENG,STD10,GEN,SCI,Science,Core,1,0,5,
GSEB,ENG,STD10,GEN,SST,Social Studies,Core,1,0,6,
GSEB,ENG,STD10,GEN,COMP,Computer Science,Elective,1,0,8,
GSEB,ENG,STD10,GEN,ART,Art & Craft,Co-curricular,1,0,9,
GSEB,ENG,STD10,GEN,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD11_SCI,SCI,ENG,English,Language,1,0,1,
GSEB,ENG,STD11_SCI,SCI,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD11_SCI,SCI,PHY,Physics,Science,1,0,11,
GSEB,ENG,STD11_SCI,SCI,CHE,Chemistry,Science,1,0,12,
GSEB,ENG,STD11_SCI,SCI,BIO,Biology,Science,1,0,13,
GSEB,ENG,STD11_SCI,SCI,MATH_ADV,Advanced Mathematics,Science,1,0,14,
GSEB,ENG,STD11_SCI,SCI,IP,Informatics Practices,Elective,1,0,16,
GSEB,ENG,STD11_COM,COM,ENG,English,Language,1,0,1,
GSEB,ENG,STD11_COM,COM,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD11_COM,COM,MATH_ADV,Advanced Mathematics,Science,1,0,14,
GSEB,ENG,STD11_COM,COM,APP_MATH,Applied Mathematics,Commerce,1,0,15,
GSEB,ENG,STD11_COM,COM,IP,Informatics Practices,Elective,1,0,16,
GSEB,ENG,STD11_COM,COM,ACC,Accountancy,Commerce,1,0,17,
GSEB,ENG,STD11_COM,COM,BST,Business Studies,Commerce,1,0,18,
GSEB,ENG,STD11_COM,COM,ECO,Economics,Commerce,1,0,19,
GSEB,ENG,STD11_COM,COM,ENT,Entrepreneurship,Elective,1,0,20,
GSEB,ENG,STD11_ART,ART,ENG,English,Language,1,0,1,
GSEB,ENG,STD11_ART,ART,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD11_ART,ART,APP_MATH,Applied Mathematics,Commerce,1,0,15,
GSEB,ENG,STD11_ART,ART,IP,Informatics Practices,Elective,1,0,16,
GSEB,ENG,STD11_ART,ART,HIS,History,Humanities,1,0,21,
GSEB,ENG,STD11_ART,ART,GEO,Geography,Humanities,1,0,22,
GSEB,ENG,STD11_ART,ART,POL,Political Science,Humanities,1,0,23,
GSEB,ENG,STD11_ART,ART,PSY,Psychology,Humanities,1,0,24,
GSEB,ENG,STD11_ART,ART,SOC,Sociology,Humanities,1,0,25,
GSEB,ENG,STD12_SCI,SCI,ENG,English,Language,1,0,1,
GSEB,ENG,STD12_SCI,SCI,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD12_SCI,SCI,PHY,Physics,Science,1,0,11,
GSEB,ENG,STD12_SCI,SCI,CHE,Chemistry,Science,1,0,12,
GSEB,ENG,STD12_SCI,SCI,BIO,Biology,Science,1,0,13,
GSEB,ENG,STD12_SCI,SCI,MATH_ADV,Advanced Mathematics,Science,1,0,14,
GSEB,ENG,STD12_SCI,SCI,IP,Informatics Practices,Elective,1,0,16,
GSEB,ENG,STD12_COM,COM,ENG,English,Language,1,0,1,
GSEB,ENG,STD12_COM,COM,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD12_COM,COM,MATH_ADV,Advanced Mathematics,Science,1,0,14,
GSEB,ENG,STD12_COM,COM,APP_MATH,Applied Mathematics,Commerce,1,0,15,
GSEB,ENG,STD12_COM,COM,IP,Informatics Practices,Elective,1,0,16,
GSEB,ENG,STD12_COM,COM,ACC,Accountancy,Commerce,1,0,17,
GSEB,ENG,STD12_COM,COM,BST,Business Studies,Commerce,1,0,18,
GSEB,ENG,STD12_COM,COM,ECO,Economics,Commerce,1,0,19,
GSEB,ENG,STD12_COM,COM,ENT,Entrepreneurship,Elective,1,0,20,
GSEB,ENG,STD12_ART,ART,ENG,English,Language,1,0,1,
GSEB,ENG,STD12_ART,ART,PE,Physical Education,Co-curricular,1,0,10,
GSEB,ENG,STD12_ART,ART,APP_MATH,Applied Mathematics,Commerce,1,0,15,
GSEB,ENG,STD12_ART,ART,IP,Informatics Practices,Elective,1,0,16,
GSEB,ENG,STD12_ART,ART,HIS,History,Humanities,1,0,21,
GSEB,ENG,STD12_ART,ART,GEO,Geography,Humanities,1,0,22,
GSEB,ENG,STD12_ART,ART,POL,Political Science,Humanities,1,0,23,
GSEB,ENG,STD12_ART,ART,PSY,Psychology,Humanities,1,0,24,
GSEB,ENG,STD12_ART,ART,SOC,Sociology,Humanities,1,0,25,
GSEB,ENG,ITI_ELEC,VOC_IND,ENG_DRAW,Engineering Drawing,Vocational,1,0,26,
GSEB,ENG,ITI_ELEC,VOC_IND,WORK_PRAC,Workshop Practice,Vocational,1,0,27,
GSEB,ENG,ITI_ELEC,VOC_IND,ELEC_THEORY,Electrician Theory,Vocational,1,0,28,
GSEB,ENG,ITI_ELEC,VOC_IND,FIT_THEORY,Fitter Theory,Vocational,1,0,29,
GSEB,ENG,ITI_FIT,VOC_IND,ENG_DRAW,Engineering Drawing,Vocational,1,0,26,
GSEB,ENG,ITI_FIT,VOC_IND,WORK_PRAC,Workshop Practice,Vocational,1,0,27,
GSEB,ENG,ITI_FIT,VOC_IND,ELEC_THEORY,Electrician Theory,Vocational,1,0,28,
GSEB,ENG,ITI_FIT,VOC_IND,FIT_THEORY,Fitter Theory,Vocational,1,0,29,
GSEB,ENG,POLY_ME_Y1,ENG,ENG_DRAW,Engineering Drawing,Vocational,1,0,26,
GSEB,ENG,POLY_ME_Y1,ENG,WORK_PRAC,Workshop Practice,Vocational,1,0,27,
GSEB,ENG,POLY_ME_Y2,ENG,ENG_DRAW,Engineering Drawing,Vocational,1,0,26,
GSEB,ENG,POLY_ME_Y2,ENG,WORK_PRAC,Workshop Practice,Vocational,1,0,27,
GSEB,ENG,POLY_ME_Y3,ENG,ENG_DRAW,Engineering Drawing,Vocational,1,0,26,
GSEB,ENG,POLY_ME_Y3,ENG,WORK_PRAC,Workshop Practice,Vocational,1,0,27,
GSEB,ENG,POLY_CE_Y1,ENG,ENG_DRAW,Engineering Drawing,Vocational,1,0,26,
GSEB,ENG,POLY_CE_Y1,ENG,WORK_PRAC,Workshop Practice,Vocational,1,0,27,
GSEB,ENG,POLY_CE_Y2,ENG,ENG_DRAW,Engineering Drawing,Vocational,1,0,26,
GSEB,ENG,POLY_CE_Y2,ENG,WORK_PRAC,Workshop Practice,Vocational,1,0,27,
GSEB,ENG,POLY_CE_Y3,ENG,ENG_DRAW,Engineering Drawing,Vocational,1,0,26,
GSEB,ENG,POLY_CE_Y3,ENG,WORK_PRAC,Workshop Practice,Vocational,1,0,27,
GSEB,ENG,NUR_GNM_Y1,NUR,NUR_FND,Nursing Foundations,Nursing,1,0,43,
GSEB,ENG,NUR_GNM_Y2,NUR,NUR_FND,Nursing Foundations,Nursing,1,0,43,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,PHYS,Physiology,Medical,1,0,39,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,PHARM,Pharmacology,Medical,1,0,40,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,PATH,Pathology,Medical,1,0,41,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,JURIS,Jurisprudence,Law,1,0,47,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,OB,Organizational Behavior,Management,1,0,51,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,TYPO,Typography,Design,1,0,55,
GSEB,ENG,UNI_UG_CSE_Y1,ENG,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,OS,Operating Systems,Engineering,1,0,32,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,CN,Computer Networks,Engineering,1,0,33,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,SWE,Software Engineering,Engineering,1,0,35,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,ENG,UNI_UG_CSE_Y2,ENG,PHYS,Physiology,Medical,1,0,39,
