history_id,username,academic_year,board_code,school_code,medium_code,grade_code,stream_code,division_code,cohort_code,status,result,effective_from,effective_to,created_by,created_on,notes
HIST-01140,dps.stu.01140,2026-2027,GSEB,DPS,HIN,STD04,GEN,A,DPS-2026-GSEB-HIN-STD04-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01141,dps.stu.01141,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01142,dps.stu.01142,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01143,dps.stu.01143,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01144,dps.stu.01144,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01145,dps.stu.01145,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01146,dps.stu.01146,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01147,dps.stu.01147,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01148,dps.stu.01148,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01149,dps.stu.01149,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01150,dps.stu.01150,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01151,dps.stu.01151,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01152,dps.stu.01152,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01153,dps.stu.01153,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01154,dps.stu.01154,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01155,dps.stu.01155,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01156,dps.stu.01156,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01157,dps.stu.01157,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01158,dps.stu.01158,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01159,dps.stu.01159,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01160,dps.stu.01160,2026-2027,GSEB,DPS,GUJ,STD04,GEN,B,DPS-2026-GSEB-GUJ-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01161,dps.stu.01161,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01162,dps.stu.01162,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01163,dps.stu.01163,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01164,dps.stu.01164,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01165,dps.stu.01165,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01166,dps.stu.01166,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01167,dps.stu.01167,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01168,dps.stu.01168,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01169,dps.stu.01169,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01170,dps.stu.01170,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01171,dps.stu.01171,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01172,dps.stu.01172,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01173,dps.stu.01173,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01174,dps.stu.01174,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01175,dps.stu.01175,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01176,dps.stu.01176,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01177,dps.stu.01177,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01178,dps.stu.01178,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01179,dps.stu.01179,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01180,dps.stu.01180,2026-2027,GSEB,DPS,ENG,STD04,GEN,B,DPS-2026-GSEB-ENG-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01181,dps.stu.01181,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01182,dps.stu.01182,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01183,dps.stu.01183,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01184,dps.stu.01184,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01185,dps.stu.01185,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01186,dps.stu.01186,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01187,dps.stu.01187,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01188,dps.stu.01188,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01189,dps.stu.01189,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01190,dps.stu.01190,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01191,dps.stu.01191,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01192,dps.stu.01192,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01193,dps.stu.01193,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01194,dps.stu.01194,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01195,dps.stu.01195,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01196,dps.stu.01196,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01197,dps.stu.01197,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01198,dps.stu.01198,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01199,dps.stu.01199,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01200,dps.stu.01200,2026-2027,GSEB,DPS,HIN,STD04,GEN,B,DPS-2026-GSEB-HIN-STD04-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01201,dps.stu.01201,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01202,dps.stu.01202,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01203,dps.stu.01203,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01204,dps.stu.01204,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01205,dps.stu.01205,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01206,dps.stu.01206,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01207,dps.stu.01207,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01208,dps.stu.01208,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01209,dps.stu.01209,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01210,dps.stu.01210,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01211,dps.stu.01211,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01212,dps.stu.01212,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01213,dps.stu.01213,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01214,dps.stu.01214,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01215,dps.stu.01215,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01216,dps.stu.01216,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01217,dps.stu.01217,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01218,dps.stu.01218,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01219,dps.stu.01219,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01220,dps.stu.01220,2026-2027,GSEB,DPS,GUJ,STD04,GEN,C,DPS-2026-GSEB-GUJ-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01221,dps.stu.01221,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01222,dps.stu.01222,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01223,dps.stu.01223,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01224,dps.stu.01224,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01225,dps.stu.01225,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01226,dps.stu.01226,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01227,dps.stu.01227,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01228,dps.stu.01228,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01229,dps.stu.01229,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01230,dps.stu.01230,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01231,dps.stu.01231,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01232,dps.stu.01232,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01233,dps.stu.01233,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01234,dps.stu.01234,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01235,dps.stu.01235,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01236,dps.stu.01236,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01237,dps.stu.01237,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01238,dps.stu.01238,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01239,dps.stu.01239,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01240,dps.stu.01240,2026-2027,GSEB,DPS,ENG,STD04,GEN,C,DPS-2026-GSEB-ENG-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01241,dps.stu.01241,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01242,dps.stu.01242,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01243,dps.stu.01243,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01244,dps.stu.01244,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01245,dps.stu.01245,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01246,dps.stu.01246,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01247,dps.stu.01247,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01248,dps.stu.01248,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01249,dps.stu.01249,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01250,dps.stu.01250,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01251,dps.stu.01251,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01252,dps.stu.01252,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-01253,dps.stu.01253,2026-2027,GSEB,DPS,HIN,STD04,GEN,C,DPS-2026-GSEB-HIN-STD04-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
