academic_year,grade_code,stream_code,subject_code,course_code,classwork_weight,assignment_weight,chapter_gate_weight,term_exam_weight,final_exam_weight,passing_percent
2026-2027,UNI_UG_BBA_Y2,MGT,PATH,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,COM_MED,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,LAW_CON,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,JURIS,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,OB,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,UI_UX,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,TYPO,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y2,MGT,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_BBA_Y2-MGT-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,DSA,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,DBMS,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,OS,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,CN,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,AI_ML,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,SWE,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,THERMO,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,ANAT,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,PHYS,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,PHARM,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,PATH,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,COM_MED,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,LAW_CON,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,JURIS,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,OB,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,UI_UX,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,TYPO,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_BBA_Y3-MGT-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,DSA,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,DBMS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,OS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,CN,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,AI_ML,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,SWE,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,THERMO,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,ANAT,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,PHYS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,PHARM,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,PATH,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,COM_MED,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,LAW_CON,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,JURIS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,OB,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,UI_UX,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,TYPO,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_BARCH_Y1-ARC-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,DSA,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,DBMS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,OS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,CN,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,AI_ML,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,SWE,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,THERMO,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,ANAT,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,PHYS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,PHARM,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,PATH,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,COM_MED,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,LAW_CON,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,JURIS,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,OB,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,UI_UX,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,TYPO,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_BARCH_Y5-ARC-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,DSA,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,DBMS,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,OS,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,CN,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,AI_ML,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,SWE,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,THERMO,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,ANAT,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,PHYS,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,PHARM,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,PATH,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,COM_MED,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,LAW_CON,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,JURIS,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,OB,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,UI_UX,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,TYPO,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_BPT_Y1-AHS-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,DSA,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,DBMS,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,OS,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,CN,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,AI_ML,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,SWE,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,THERMO,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,ANAT,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,PHYS,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,PHARM,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,PATH,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,COM_MED,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,LAW_CON,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,JURIS,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,OB,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,UI_UX,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,TYPO,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_BPT_Y4-AHS-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,DSA,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,DBMS,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,OS,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,CN,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,AI_ML,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,SWE,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,THERMO,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,ANAT,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,PHYS,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,PHARM,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,PATH,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,COM_MED,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,LAW_CON,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,JURIS,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,OB,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,UI_UX,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,TYPO,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_BSW_Y1-ART-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,DSA,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,DBMS,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,OS,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,CN,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,AI_ML,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,SWE,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,THERMO,DPS-GSEB-GUJ-UNI_UG_BFA_Y1-ART-THERMO-2026,20,25,15,20,20,40
